student_id,grade,age,gender,race_latinx,race_black,race_amerind,race_white,race_asian,race_other,race_none,parent_1,parent_2,school_adults_value,feel_safer_clear,feel_safer_punish,feel_safer_security,feel_safer_consistent,feel_safer_leaders,feel_safer_relats,feel_safer_counselor,feel_safer_team,feel_safer_other,feel_safer_training,feel_safer_clear_rank,feel_safer_punish_rank,feel_safer_consistent_rank,feel_safer_security_rank,feel_safer_training_rank,feel_safer_leaders_rank,feel_safer_relats_rank,feel_safer_team_rank,feel_safer_counselor_rank,feel_safer_other_rank,parent_qual,sm_none,sm_age,adults_worry,sm_ever_made_mean,sm_ever_stalker,sm_ever_bad_post,sm_ever_got_mean,sm_ever_trouble,sm_ever_stalked,tell_friend,tell_teacher,tell_counselor,tell_parent,tell_principal,tell_family,tell_other,tell_no_one,school_values_red,sm_more_helpful_red,bully,sm_less_real_r,qual,support_score,belong_score,sm_platforms,sm_attitude_score,p_safety_score,e_safety_score,parent_support_score,school_support_score,sm_help_score,sm_concern_score,discrimination,school_rules
7208,7,11,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,care,1,11,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.111111111,1,happy,4.25,3,0.1,1,3.7142857142857144,3.7142857142857144,3,1.5,1,1,3,4.666666666666667
7210,8,13,Female,0,1,0,0,0,0,0,High school or GED,I'm not sure,Caring,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,12,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1.111111111,2,happy,3.75,3.8181818181818183,0.3,1.6,3.7142857142857144,3.7142857142857144,3,2,4.666666666666667,3.75,1,5
7212,7,12,Male,0,1,0,0,0,0,0,Less than high school,Less than high school,Academics,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,ach,1,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,happy,2.125,2.727272727272727,0,1.6,3.5714285714285716,3.7142857142857144,2.125,2.125,2.6666666666666665,2.125,1.5555555555555556,2.7777777777777777
7213,11,15,Female,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),Two-year degree (like an associate's degree or trade school degree),Caring,0,1,0,1,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0,happy,0,14,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1.333333333,2,care,3.625,2.909090909090909,0.7,1.6,4,4,3,3,3.111111111111111,5,1,5
7214,7,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,11,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1.111111111,1,happy,3.75,3.1818181818181817,0.1,1,4,4,2,2,4.111111111111111,1.625,1,5
7215,7,12,Female,0,0,0,0,0,1,0,I'm not sure,I'm not sure,Academics,1,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,2,0,0,ach,0,12,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1.333333333,1,ach,3.375,3.090909090909091,0.3,1.6,3.142857142857143,2.5714285714285716,2.625,2.5,3.6666666666666665,3,2.888888888888889,3.7777777777777777
7216,7,12,Female,0,0,0,1,0,0,0,Less than high school,Less than high school,Caring,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,12,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,ach,4,4,0.4,1.4,4,3.142857142857143,3,2.125,5,4.125,3.6666666666666665,4
7217,10,15,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.333333333,1,ach,3.125,2.6363636363636362,0.3,1.2,3.857142857142857,3.7142857142857144,1.125,1.875,3.3333333333333335,2.625,2.4444444444444446,3
7218,7,11,Female,0,0,0,1,0,0,0,Less than high school,Less than high school,Academics,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,10,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,ach,4.25,3.1818181818181817,0.1,1,3.857142857142857,3.857142857142857,2.375,2.25,4.222222222222222,4.125,4.555555555555555,5
7219,7,11,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,1,1,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,ach,0,11,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,happy,3.625,2.5454545454545454,0.1,1.6,3.2857142857142856,3,1.625,1.875,2.7777777777777777,1.375,1,4
7220,7,12,Female,0,0,0,1,0,0,0,Some college (they went to a four-year college but didn't finish),Two-year degree (like an associate's degree or trade school degree),Caring,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,3,0,0,0,happy,0,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,ach,3.5,3.1818181818181817,0.1,1.6,4,4,2,2,4.888888888888889,4,1,5
7221,7,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,13,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,care,3.125,3.090909090909091,0.1,1.6,3.2857142857142856,3.4285714285714284,1.5,1.75,3.5555555555555554,3,3,4.222222222222222
7222,7,11,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,2,0,1,0,happy,0,5,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1.444444444,1,happy,3.75,2.909090909090909,0.2,1.2,3.2857142857142856,2.7142857142857144,2.25,2.125,4.222222222222222,2,1,4
7223,11,16,Female,0,0,0,1,0,0,0,High school or GED,Finished a four-year college,Academics,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,3,0,happy,0,13,2,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1.444444444,1,happy,3.75,2.6363636363636362,0.4,1.2,3.5714285714285716,2.4285714285714284,3,2,4.888888888888889,3.375,2.4444444444444446,4
7224,7,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,9,3,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,happy,4.125,3,0.1,1,4,4,3,2.5,3.7777777777777777,3.375,3,4.555555555555555
7225,10,14,Female,0,0,0,0,0,1,0,High school or GED,High school or GED,Caring,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,2,0,0,0,ach,1,7,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3.444444444,1,ach,4.75,2.5454545454545454,0,1.6,4,4,2.625,2,3,3,4.888888888888889,4.555555555555555
7226,7,11,Female,0,0,0,1,0,0,0,Finished a four-year college,I'm not sure,Caring,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,2,0,happy,1,7,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,care,4.125,3.1818181818181817,0,1,3.857142857142857,4,1.625,2,4,3.375,1,5
7227,7,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Arts,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,care,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,care,4,3,0,1.4,3.7142857142857144,4,1.75,2,3.4444444444444446,2.375,2.3333333333333335,5
7228,7,12,Female,0,0,0,1,0,0,0,High school or GED,I'm not sure,Academics,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ach,0,10,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,2,ach,4,3,0.3,1.6,3.857142857142857,4,1.625,1.625,4.111111111111111,1,1,5
7229,7,11,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,care,1,7,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,ach,3.875,2.727272727272727,0,1,3.4285714285714284,3.857142857142857,1,2,3.4444444444444446,3,1.1111111111111112,4.888888888888889
7230,7,12,Female,0,0,0,1,0,0,0,High school or GED,High school or GED,Academics,0,1,1,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,happy,0,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.444444444,1,happy,3,2.8181818181818183,0.2,1.4,2.7142857142857144,2.5714285714285716,1.875,2.25,2.4444444444444446,3.5,3,4.111111111111111
7231,12,16,Female,0,0,0,1,0,0,0,Less than high school,Less than high school,Academics,1,1,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,ach,0,13,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,ach,3.25,2.3636363636363638,0.4,1.4,4,4,1,2,2.4444444444444446,1.75,1.1111111111111112,4
7232,12,16,Female,0,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,13,2,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,care,3.75,3.4545454545454546,0.4,1.6,3.4285714285714284,1,1.875,2,5,1,2.111111111111111,3.3333333333333335
7233,7,12,Female,0,0,0,1,0,0,0,High school or GED,High school or GED,Caring,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,ach,4,2.909090909090909,0,1,3.4285714285714284,3.7142857142857144,1.375,1.875,3,1.75,1.1111111111111112,4.222222222222222
7234,8,13,Female,0,0,0,1,0,0,0,Finished a four-year college,High school or GED,Caring,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,11,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1.333333333,2,happy,4.375,2.6363636363636362,0.4,1.6,3,2.857142857142857,3,2,3.7777777777777777,4.375,1.2222222222222223,4.666666666666667
7235,9,13,Female,0,0,0,1,0,0,0,High school or GED,High school or GED,Caring,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,13,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,happy,4.25,3.272727272727273,0.4,1.4,3.7142857142857144,3.7142857142857144,1.375,2,5,2.125,1,5
7236,8,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,2,0,0,1,0,happy,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.333333333,1,happy,3.5,2.8181818181818183,0.3,1.4,3.2857142857142856,3.4285714285714284,2,2,3,3,1.8888888888888888,4
7237,11,15,Female,0,0,0,1,0,0,0,High school or GED,Finished a four-year college,Caring,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,0,2,0,0,happy,0,14,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1.222222222,1,happy,3.25,3,0.3,1.2,4,4,2,3,4.555555555555555,1.625,1.6666666666666667,4.888888888888889
7238,7,12,Female,0,0,0,1,0,1,0,High school or GED,High school or GED,Caring,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,12,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1.333333333,1,care,3.5,2.5454545454545454,0.1,1.2,4,3.2857142857142856,1.625,1.75,2.2222222222222223,1.5,1.8888888888888888,4.777777777777778
7239,8,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,3,0,happy,0,12,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1.777777778,1,care,3.375,2.1818181818181817,0.2,1,3,1.5714285714285714,2,2.125,5,3.875,3.2222222222222223,3.7777777777777777
7240,12,16,Female,0,0,0,1,0,1,0,High school or GED,High school or GED,Academics,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,13,2,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,ach,3.75,2.3636363636363638,0.5,1.2,3.7142857142857144,3.857142857142857,2.5,2.125,3.4444444444444446,4.625,2.7777777777777777,4.888888888888889
7241,8,13,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Two-year degree (like an associate's degree or trade school degree),Academics,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,3,0,2,0,ach,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,happy,3,2.727272727272727,0.5,1.4,2.857142857142857,2,1.125,2,3.7777777777777777,2.125,4,2.6666666666666665
7245,12,16,Female,0,0,0,0,0,0,1,High school or GED,Less than high school,Caring,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,ach,3,3,0,1.8,3,3,1.875,1.375,3.3333333333333335,2,3,3.111111111111111
7246,8,13,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,12,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1.111111111,1,care,3.5,3.272727272727273,0.3,1,3.142857142857143,2.2857142857142856,2.25,2.875,4.444444444444445,3.375,3.2222222222222223,3.888888888888889
7247,9,15,Female,0,0,0,0,1,0,0,High school or GED,High school or GED,Academics,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.666666667,1,ach,4.125,2.727272727272727,0.3,1.4,3.857142857142857,4,3,1.75,4.444444444444445,4.125,3.6666666666666665,1
7248,9,13,Female,0,0,0,1,0,0,0,High school or GED,Less than high school,Academics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,10,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.125,1,happy,3.375,3,0.7,1,2.5714285714285716,2.5714285714285716,1.875,2.125,3.2222222222222223,3.375,1,2.888888888888889
7249,9,13,Female,0,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",High school or GED,Caring,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.444444444,1,care,3.125,2.6363636363636362,0.3,1.2,3.142857142857143,2.7142857142857144,2,2.25,3.7777777777777777,2.875,3.3333333333333335,4.555555555555555
7250,10,14,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,1,0,1,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,happy,1,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,ach,3.375,2.8181818181818183,0,1.6,3.2857142857142856,3.5714285714285716,1,1.75,3.7777777777777777,4,1.8888888888888888,3.7777777777777777
7252,8,13,Female,0,0,0,1,0,0,0,I'm not sure,This does not apply to me,Caring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,11,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,happy,3.875,3.090909090909091,0.2,1,4,4,2,2,4,2,3,4.111111111111111
7253,12,16,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,2,0,0,0,0,ach,0,12,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1.111111111,1,happy,3.625,3.1818181818181817,0.3,1.6,3.7142857142857144,3.7142857142857144,2,3,4.333333333333333,3.375,3.5555555555555554,4
7254,11,15,Female,0,0,0,1,0,0,0,High school or GED,Less than high school,Academics,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,12,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2,happy,4.125,3.1818181818181817,0.4,1.4,3.7142857142857144,4,2.625,3,4.222222222222222,3.375,1,5
7255,12,16,Female,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),High school or GED,Caring,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,14,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.111111111,1,happy,3.75,2.727272727272727,0.7,1.4,3.5714285714285716,4,1,2,3.3333333333333335,4.625,2.888888888888889,3.7777777777777777
7257,9,14,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.111111111,1,happy,3.75,2.3636363636363638,0.5,1.4,3.857142857142857,3.857142857142857,2.125,1.75,2.888888888888889,1.5,1,3.5555555555555554
7259,10,14,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,0,1,1,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,0,happy,0,12,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1.777777778,1,happy,4.125,2.8181818181818183,0.4,1.4,3.857142857142857,3.4285714285714284,2.125,2.625,4.888888888888889,3.375,3,3.6666666666666665
7260,10,14,Female,0,0,0,0,0,1,0,High school or GED,High school or GED,Caring,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,2,0,0,care,0,10,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,care,3.625,3.1818181818181817,0.6,1.2,4,4,1.125,2,5,3.25,1.6666666666666667,4.222222222222222
7261,7,11,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,1,4,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,happy,4,3.1818181818181817,0,1.2,3.857142857142857,3.7142857142857144,2.5,1.75,3.111111111111111,3.125,1,5
7263,7,12,Female,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),High school or GED,Caring,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,care,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,care,3.25,1.6363636363636365,0,1.2,3.142857142857143,2.142857142857143,2.5,2,3.888888888888889,3.875,3.2222222222222223,4.444444444444445
7264,8,13,Female,0,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.444444444,2,ach,3,2.272727272727273,0.4,1.8,3,3.2857142857142856,2.75,1.875,4.777777777777778,3.5,1.8888888888888888,4
7265,12,17,Another way:,0,0,0,1,0,1,0,Some college (they went to a four-year college but didn't finish),Some college (they went to a four-year college but didn't finish),Caring,0,1,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,0,happy,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.666666667,1,ach,2.75,2.4545454545454546,0.8,1.6,3.857142857142857,3,1,2.125,4.444444444444445,3.5,1.5555555555555556,3.7777777777777777
7266,10,14,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,3,0,0,happy,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,happy,3.375,3.1818181818181817,0.3,1.4,4,4,3,2,3,3,1,5
7267,7,11,Female,0,0,0,0,0,1,0,Some college (they went to a four-year college but didn't finish),I'm not sure,Caring,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,1,0,care,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.111111111,2,care,4.625,3.1818181818181817,0.1,1.4,4,4,2.75,1.75,3.3333333333333335,2.5,2,4.555555555555555
7268,8,13,Female,0,0,0,1,0,0,0,High school or GED,Less than high school,Academics,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.555555556,1,happy,3,3,0.2,1.2,2.857142857142857,2.857142857142857,2,3,3,3,2,3
7269,7,11,Female,0,0,0,0,1,0,0,Finished a four-year college,Finished a four-year college,Caring,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,11,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,happy,4,3.272727272727273,0.2,1.2,3.857142857142857,3.5714285714285716,3,3,5,1,1,4.666666666666667
7270,10,14,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,2,0,0,ach,0,12,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.888888889,2,happy,3.625,2.8181818181818183,0.3,1.6,3.7142857142857144,2.857142857142857,1,1.875,4.888888888888889,3.5,3.5555555555555554,4.111111111111111
7271,9,14,Female,0,0,0,0,0,1,0,I'm not sure,I'm not sure,Academics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,13,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1.222222222,1,care,3.625,2.909090909090909,0.3,1,3,3,2.375,2,4.333333333333333,3.25,2,4
7272,11,15,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,3,0,0,0,care,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.222222222,1,care,4.375,3,0,1.4,3.4285714285714284,4,2,1.25,4.222222222222222,2.125,1,4.444444444444445
7273,11,15,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,3,0,1,0,care,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.777777778,1,happy,4,2.909090909090909,0,1.8,3.2857142857142856,3.142857142857143,1.625,1.75,4.888888888888889,3.5,4.333333333333333,3.4444444444444446
7274,7,12,Female,1,0,0,0,0,0,0,Some college (they went to a four-year college but didn't finish),"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,1,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,happy,0,9,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1.111111111,1,ach,3.5,2.6363636363636362,0.1,1.2,3.5714285714285716,3.857142857142857,1.875,1.625,3,3,1.2222222222222223,3.6666666666666665
7275,7,12,Female,0,0,0,1,0,0,0,Finished a four-year college,I'm not sure,Caring,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,care,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.333333333,1,care,3,2.909090909090909,0.4,1.4,2.4285714285714284,2.857142857142857,1.375,1.75,3.6666666666666665,2.375,1.3333333333333333,4.222222222222222
7276,7,12,Male,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Caring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,ach,3,2.909090909090909,0.1,1.2,4,4,1,1,1,1,1,5
7278,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,11,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1.777777778,1,happy,3.625,2.1818181818181817,0.5,1.2,3.2857142857142856,3.2857142857142856,1.75,2.375,3.5555555555555554,2.375,1.5555555555555556,3.888888888888889
7279,7,13,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,happy,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1.444444444,1,ach,2.75,2.6363636363636362,0.1,1.2,3.142857142857143,3.2857142857142856,2.5,1.625,3.4444444444444446,2.75,2,4
7280,7,13,Male,0,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Other,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ach,1,8,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1.888888889,1,ach,3.625,2.727272727272727,0,1.2,3.2857142857142856,2.857142857142857,2.125,2,3.2222222222222223,3.5,2.2222222222222223,3.888888888888889
7281,7,12,Male,1,0,0,0,1,0,0,I'm not sure,I'm not sure,Caring,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,3,0,1,happy,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,happy,3.25,2.5454545454545454,0.5,1.8,2.857142857142857,2.4285714285714284,1.125,1,4.444444444444445,1.375,1.2222222222222223,3.888888888888889
7282,7,12,Female,0,0,0,0,1,0,0,I'm not sure,Finished a four-year college,Caring,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,2,0,happy,0,11,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1.777777778,1,ach,3,2.4545454545454546,0.3,1.4,2.7142857142857144,2.5714285714285716,1.75,2,3.888888888888889,2.875,2.3333333333333335,3.5555555555555554
7283,7,12,I choose not to identify.,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,2,0,3,happy,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,happy,3.125,3,0.1,1.2,3,3,1.125,1,3.5555555555555554,1.75,1,4
